emplid,courseno,instructorid,termid,sectionid,grade
E0860,1115,I28,T12,S22,W
E0907,1115,I28,T12,S22,F
E1000,1115,I28,T12,S22,C
E1130,1115,I28,T12,S22,F
E1265,1115,I28,T12,S22,A
E1329,1115,I28,T12,S22,WU
E1366,1115,I28,T12,S22,B
E1380,1115,I28,T12,S22,A
E1431,1115,I28,T12,S22,WU
E1539,1115,I28,T12,S22,C
E1596,1115,I28,T12,S22,W
E1621,1115,I28,T12,S22,A
E1627,1115,I28,T12,S22,W
E1661,1115,I28,T12,S22,A
E1909,1115,I28,T12,S22,F
E1923,1115,I28,T12,S22,W
E1940,1115,I28,T12,S22,D
E1950,1115,I28,T12,S22,D
E1978,1115,I28,T12,S22,A
E2071,1115,I28,T12,S22,F
E2224,1115,I28,T12,S22,C
E2299,1115,I28,T12,S22,WU
E2331,1115,I28,T12,S22,W
E2354,1115,I28,T12,S22,A
E2530,1115,I28,T12,S22,B+
E2531,1115,I28,T12,S22,F
E0255,1115,I16,T12,S28,B
E0449,1115,I16,T12,S28,W
E0549,1115,I16,T12,S28,D
E0595,1115,I16,T12,S28,F
E1043,1115,I16,T12,S28,C
E1317,1115,I16,T12,S28,D
E1376,1115,I16,T12,S28,B
E1437,1115,I16,T12,S28,A
E1444,1115,I16,T12,S28,D
E1502,1115,I16,T12,S28,F
E1625,1115,I16,T12,S28,B
E1631,1115,I16,T12,S28,C
E1638,1115,I16,T12,S28,A
E1731,1115,I16,T12,S28,W
E1751,1115,I16,T12,S28,B
E1777,1115,I16,T12,S28,F
E1853,1115,I16,T12,S28,B
E1878,1115,I16,T12,S28,D
E2005,1115,I16,T12,S28,B
E2028,1115,I16,T12,S28,F
E2054,1115,I16,T12,S28,D
E2119,1115,I16,T12,S28,B
E2147,1115,I16,T12,S28,C
E2152,1115,I16,T12,S28,F
E2156,1115,I16,T12,S28,B
E2265,1115,I16,T12,S28,D
E2291,1115,I16,T12,S28,B
E2375,1115,I16,T12,S28,B
E2415,1115,I16,T12,S28,F
E2563,1115,I16,T12,S28,B
E0079,1115,I02,T12,S29,F
E0327,1115,I02,T12,S29,B
E0511,1115,I02,T12,S29,F
E0662,1115,I02,T12,S29,C
E0710,1115,I02,T12,S29,C
E1026,1115,I02,T12,S29,W
E1065,1115,I02,T12,S29,F
E1268,1115,I02,T12,S29,W
E1348,1115,I02,T12,S29,B
E1371,1115,I02,T12,S29,C
E1648,1115,I02,T12,S29,F
E1730,1115,I02,T12,S29,F
E1793,1115,I02,T12,S29,F
E1794,1115,I02,T12,S29,F
E1803,1115,I02,T12,S29,W
E1907,1115,I02,T12,S29,WU
E1911,1115,I02,T12,S29,C
E1918,1115,I02,T12,S29,A
E1937,1115,I02,T12,S29,C
E1958,1115,I02,T12,S29,F
E2100,1115,I02,T12,S29,A
E2101,1115,I02,T12,S29,B
E2178,1115,I02,T12,S29,C
E2267,1115,I02,T12,S29,D
E2293,1115,I02,T12,S29,F
E2345,1115,I02,T12,S29,W
E2347,1115,I02,T12,S29,C
E2404,1115,I02,T12,S29,B
E2418,1115,I02,T12,S29,C
E2430,1115,I02,T12,S29,F
E0023,1115,I08,T12,S30,WU
E0044,1115,I08,T12,S30,WD
E0181,1115,I08,T12,S30,WN
E0353,1115,I08,T12,S30,W
E0526,1115,I08,T12,S30,F
E0565,1115,I08,T12,S30,B
E0654,1115,I08,T12,S30,FIN
E1018,1115,I08,T12,S30,W
E1223,1115,I08,T12,S30,F
E1283,1115,I08,T12,S30,C
E1392,1115,I08,T12,S30,W
E1401,1115,I08,T12,S30,C
E1410,1115,I08,T12,S30,W
E1740,1115,I08,T12,S30,B
E1897,1115,I08,T12,S30,W
E1898,1115,I08,T12,S30,W
E1915,1115,I08,T12,S30,B
E1963,1115,I08,T12,S30,A
E1985,1115,I08,T12,S30,W
E2002,1115,I08,T12,S30,C
E2092,1115,I08,T12,S30,F
E2161,1115,I08,T12,S30,C
E2274,1115,I08,T12,S30,WU
E2309,1115,I08,T12,S30,W
E2319,1115,I08,T12,S30,A
E2326,1115,I08,T12,S30,A
E2366,1115,I08,T12,S30,A
E2421,1115,I08,T12,S30,W
E2527,1115,I08,T12,S30,WU
E2636,1115,I08,T12,S30,F
E0313,1115,I08,T12,S31,W
E0373,1115,I08,T12,S31,C
E0674,1115,I08,T12,S31,W
E0765,1115,I08,T12,S31,WD
E0888,1115,I08,T12,S31,WU
E0894,1115,I08,T12,S31,WN
E0984,1115,I08,T12,S31,F
E1095,1115,I08,T12,S31,F
E1101,1115,I08,T12,S31,WU
E1116,1115,I08,T12,S31,A
E1169,1115,I08,T12,S31,A
E1248,1115,I08,T12,S31,C
E1266,1115,I08,T12,S31,AUD
E1293,1115,I08,T12,S31,WU
E1334,1115,I08,T12,S31,A
E1354,1115,I08,T12,S31,WD
E1656,1115,I08,T12,S31,B
E1759,1115,I08,T12,S31,W
E1848,1115,I08,T12,S31,F
E1900,1115,I08,T12,S31,B
E2081,1115,I08,T12,S31,B+
E2086,1115,I08,T12,S31,WU
E2097,1115,I08,T12,S31,B
E2168,1115,I08,T12,S31,F
E2233,1115,I08,T12,S31,C
E2255,1115,I08,T12,S31,B
E2283,1115,I08,T12,S31,WN
E2364,1115,I08,T12,S31,A
E2387,1115,I08,T12,S31,A
E0854,1115,I12,T13,S10,W
E1101,1115,I12,T13,S10,W
E1139,1115,I12,T13,S10,A
E1173,1115,I12,T13,S10,A
E1179,1115,I12,T13,S10,NC
E1222,1115,I12,T13,S10,W
E1331,1115,I12,T13,S10,CR
E1358,1115,I12,T13,S10,NC
E1379,1115,I12,T13,S10,A
E1392,1115,I12,T13,S10,W
E1410,1115,I12,T13,S10,C
E1425,1115,I12,T13,S10,C
E1439,1115,I12,T13,S10,B
E1510,1115,I12,T13,S10,F
E1533,1115,I12,T13,S10,CR
E1609,1115,I12,T13,S10,B
E1615,1115,I12,T13,S10,CR
E1897,1115,I12,T13,S10,NC
E1985,1115,I12,T13,S10,B
E2027,1115,I12,T13,S10,A
E2042,1115,I12,T13,S10,W
E2133,1115,I12,T13,S10,CR
E2149,1115,I12,T13,S10,A
E2256,1115,I12,T13,S10,A
E2278,1115,I12,T13,S10,CR
E2295,1115,I12,T13,S10,W
E2373,1115,I12,T13,S10,CR
E2544,1115,I12,T13,S10,NC
E2590,1115,I12,T13,S10,A+
E2601,1115,I12,T13,S10,NC
E0034,1115,I18,T13,S13,B-
E0063,1115,I18,T13,S13,WU
E0136,1115,I18,T13,S13,B
E0137,1115,I18,T13,S13,A
E0236,1115,I18,T13,S13,WD
E0264,1115,I18,T13,S13,B
E0330,1115,I18,T13,S13,A
E0369,1115,I18,T13,S13,CR
E0475,1115,I18,T13,S13,B
E0537,1115,I18,T13,S13,B
E0807,1115,I18,T13,S13,CR
E1215,1115,I18,T13,S13,B
E1302,1115,I18,T13,S13,NC
E1321,1115,I18,T13,S13,A
E1699,1115,I18,T13,S13,WU
E1765,1115,I18,T13,S13,WU
E1784,1115,I18,T13,S13,NC
E1811,1115,I18,T13,S13,A
E1884,1115,I18,T13,S13,CR
E1887,1115,I18,T13,S13,C+
E1922,1115,I18,T13,S13,CR
E2117,1115,I18,T13,S13,NC
E2137,1115,I18,T13,S13,CR
E2298,1115,I18,T13,S13,W
E2428,1115,I18,T13,S13,NC
E2536,1115,I18,T13,S13,B
E2566,1115,I18,T13,S13,WU
E2580,1115,I18,T13,S13,WU
E0101,1115,I28,T13,S15,NC
E0176,1115,I28,T13,S15,CR
E0199,1115,I28,T13,S15,W
E0537,1115,I28,T13,S15,D
E0558,1115,I28,T13,S15,CR
E0659,1115,I28,T13,S15,W
E0795,1115,I28,T13,S15,CR
E0848,1115,I28,T13,S15,B
E0907,1115,I28,T13,S15,B
E1286,1115,I28,T13,S15,W
E1333,1115,I28,T13,S15,C
E1444,1115,I28,T13,S15,A
E1622,1115,I28,T13,S15,C
E1879,1115,I28,T13,S15,W
E1932,1115,I28,T13,S15,C
E2000,1115,I28,T13,S15,W
E2193,1115,I28,T13,S15,B
E0055,1115,I20,T13,S20,A
E0150,1115,I20,T13,S20,FIN
E0374,1115,I20,T13,S20,A-
E0447,1115,I20,T13,S20,B
E0731,1115,I20,T13,S20,C-
E0739,1115,I20,T13,S20,B+
E0762,1115,I20,T13,S20,B+
E0847,1115,I20,T13,S20,A
E0887,1115,I20,T13,S20,A
E1136,1115,I20,T13,S20,CR
E1137,1115,I20,T13,S20,B
E1322,1115,I20,T13,S20,CR
E1454,1115,I20,T13,S20,CR
E1497,1115,I20,T13,S20,B-
E1527,1115,I20,T13,S20,CR
E1618,1115,I20,T13,S20,C+
E1719,1115,I20,T13,S20,A
E1867,1115,I20,T13,S20,A
E2120,1115,I20,T13,S20,B
E2177,1115,I20,T13,S20,CR
E2223,1115,I20,T13,S20,B-
E2245,1115,I20,T13,S20,B-
E2312,1115,I20,T13,S20,C
E2318,1115,I20,T13,S20,CR
E2320,1115,I20,T13,S20,CR
E2365,1115,I20,T13,S20,CR
E2372,1115,I20,T13,S20,A
E2537,1115,I20,T13,S20,WU
E2538,1115,I20,T13,S20,A
E2634,1115,I20,T13,S20,A
E0642,1115,I04,T13,S21,A+
E0875,1115,I04,T13,S21,WU
E1193,1115,I04,T13,S21,B-
E1253,1115,I04,T13,S21,NC
E1455,1115,I04,T13,S21,NC
E1679,1115,I04,T13,S21,NC
E1704,1115,I04,T13,S21,W
E1762,1115,I04,T13,S21,F
E1891,1115,I04,T13,S21,NC
E1895,1115,I04,T13,S21,CR
E1903,1115,I04,T13,S21,C+
E1905,1115,I04,T13,S21,NC
E1971,1115,I04,T13,S21,C-
E2043,1115,I04,T13,S21,WU
E2190,1115,I04,T13,S21,NC
E2261,1115,I04,T13,S21,CR
E2274,1115,I04,T13,S21,WU
E2293,1115,I04,T13,S21,NC
E2321,1115,I04,T13,S21,CR
E2322,1115,I04,T13,S21,W
E2323,1115,I04,T13,S21,C-
E2358,1115,I04,T13,S21,NC
E2382,1115,I04,T13,S21,W
E2397,1115,I04,T13,S21,NC
E2409,1115,I04,T13,S21,B+
E2523,1115,I04,T13,S21,WU
E2577,1115,I04,T13,S21,NC
E2595,1115,I04,T13,S21,C+
E2687,1115,I04,T13,S21,WU
E0008,1115,I28,T13,S22,NC
E0858,1115,I28,T13,S22,NC
E0874,1115,I28,T13,S22,C
E0998,1115,I28,T13,S22,W
E1144,1115,I28,T13,S22,CR
E1327,1115,I28,T13,S22,W
E1449,1115,I28,T13,S22,NC
E1544,1115,I28,T13,S22,CR
E1596,1115,I28,T13,S22,W
E1633,1115,I28,T13,S22,CR
E1727,1115,I28,T13,S22,NC
E1734,1115,I28,T13,S22,W
E1764,1115,I28,T13,S22,B
E1875,1115,I28,T13,S22,WU
E1888,1115,I28,T13,S22,C
E1931,1115,I28,T13,S22,A
E1992,1115,I28,T13,S22,CR
E2124,1115,I28,T13,S22,F
E2175,1115,I28,T13,S22,NC
E2251,1115,I28,T13,S22,CR
E2259,1115,I28,T13,S22,W
E2300,1115,I28,T13,S22,W
E2315,1115,I28,T13,S22,W
E2325,1115,I28,T13,S22,CR
E2332,1115,I28,T13,S22,WU
E2342,1115,I28,T13,S22,F
E2398,1115,I28,T13,S22,W
E2552,1115,I28,T13,S22,W
E2598,1115,I28,T13,S22,A
E2643,1115,I28,T13,S22,C
E0014,1115,I14,T13,S25,A
E0613,1115,I14,T13,S25,A-
E1309,1115,I14,T13,S25,B-
E1428,1115,I14,T13,S25,C+
E1627,1115,I14,T13,S25,B+
E1716,1115,I14,T13,S25,CR
E1781,1115,I14,T13,S25,CR
E1798,1115,I14,T13,S25,A
E1813,1115,I14,T13,S25,A
E1869,1115,I14,T13,S25,CR
E1934,1115,I14,T13,S25,C
E1953,1115,I14,T13,S25,W
E1957,1115,I14,T13,S25,W
E2071,1115,I14,T13,S25,C
E2141,1115,I14,T13,S25,B-
E2144,1115,I14,T13,S25,B-
E2273,1115,I14,T13,S25,B-
E2276,1115,I14,T13,S25,CR
E2285,1115,I14,T13,S25,W
E2301,1115,I14,T13,S25,CR
E2303,1115,I14,T13,S25,B-
E2308,1115,I14,T13,S25,W
E2324,1115,I14,T13,S25,C-
E2386,1115,I14,T13,S25,A-
E2391,1115,I14,T13,S25,CR
E2407,1115,I14,T13,S25,CR
E2426,1115,I14,T13,S25,B+
E2533,1115,I14,T13,S25,A
E2535,1115,I14,T13,S25,F
E2551,1115,I14,T13,S25,W
E0079,1115,I28,T13,S26,C
E0225,1115,I28,T13,S26,W
E0267,1115,I28,T13,S26,W
E0647,1115,I28,T13,S26,WU
E0657,1115,I28,T13,S26,W
E0845,1115,I28,T13,S26,F
E0969,1115,I28,T13,S26,F
E1060,1115,I28,T13,S26,F
E1268,1115,I28,T13,S26,W
E1438,1115,I28,T13,S26,C
E1446,1115,I28,T13,S26,CR
E1642,1115,I28,T13,S26,CR
E1705,1115,I28,T13,S26,A
E1743,1115,I28,T13,S26,NC
E1792,1115,I28,T13,S26,C
E1872,1115,I28,T13,S26,WU
E1904,1115,I28,T13,S26,NC
E1965,1115,I28,T13,S26,CR
E1969,1115,I28,T13,S26,CR
E1977,1115,I28,T13,S26,WU
E2111,1115,I28,T13,S26,NC
E2206,1115,I28,T13,S26,F
E2314,1115,I28,T13,S26,C
E2344,1115,I28,T13,S26,D
E2363,1115,I28,T13,S26,A
E2377,1115,I28,T13,S26,CR
E2546,1115,I28,T13,S26,NC
E2597,1115,I28,T13,S26,WU
E2680,1115,I28,T13,S26,A
E0010,1115,I01,T13,S27,A
E0272,1115,I01,T13,S27,A-
E0274,1115,I01,T13,S27,W
E0312,1115,I01,T13,S27,A
E0345,1115,I01,T13,S27,A-
E0353,1115,I01,T13,S27,A-
E0409,1115,I01,T13,S27,A-
E0459,1115,I01,T13,S27,NC
E0654,1115,I01,T13,S27,B+
E0660,1115,I01,T13,S27,B+
E1337,1115,I01,T13,S27,B
E1630,1115,I01,T13,S27,A
E1645,1115,I01,T13,S27,F
E1709,1115,I01,T13,S27,A
E1772,1115,I01,T13,S27,A-
E1788,1115,I01,T13,S27,A
E1859,1115,I01,T13,S27,A
E1896,1115,I01,T13,S27,A
E1919,1115,I01,T13,S27,A
E1995,1115,I01,T13,S27,B
E2029,1115,I01,T13,S27,A
E2250,1115,I01,T13,S27,B+
E2258,1115,I01,T13,S27,A
E2270,1115,I01,T13,S27,A
E2309,1115,I01,T13,S27,A
E2559,1115,I01,T13,S27,A
E2585,1115,I01,T13,S27,WN
E2594,1115,I01,T13,S27,A
E2607,1115,I01,T13,S27,A-
E2650,1115,I01,T13,S27,A
E0186,1115,I16,T13,S28,B
E0293,1115,I16,T13,S28,F
E0434,1115,I16,T13,S28,NC
E1342,1115,I16,T13,S28,NC
E1377,1115,I16,T13,S28,NC
E1685,1115,I16,T13,S28,NC
E1695,1115,I16,T13,S28,W
E1715,1115,I16,T13,S28,CR
E1739,1115,I16,T13,S28,NC
E1826,1115,I16,T13,S28,A
E1850,1115,I16,T13,S28,B
E1878,1115,I16,T13,S28,B
E1930,1115,I16,T13,S28,B
E1933,1115,I16,T13,S28,NC
E1935,1115,I16,T13,S28,NC
E1952,1115,I16,T13,S28,CR
E1993,1115,I16,T13,S28,NC
E2054,1115,I16,T13,S28,A
E2084,1115,I16,T13,S28,CR
E2265,1115,I16,T13,S28,A
E2292,1115,I16,T13,S28,B
E2405,1115,I16,T13,S28,CR
E2414,1115,I16,T13,S28,CR
E2555,1115,I16,T13,S28,A
E2556,1115,I16,T13,S28,NC
E2558,1115,I16,T13,S28,A
E0018,1115,I08,T13,S30,W
E0511,1115,I08,T13,S30,C
E0867,1115,I08,T13,S30,W
E0894,1115,I08,T13,S30,WN
E0957,1115,I08,T13,S30,WD
E0986,1115,I08,T13,S30,CR
E1431,1115,I08,T13,S30,WU
E1626,1115,I08,T13,S30,W
E1730,1115,I08,T13,S30,CR
E1750,1115,I08,T13,S30,W
E1766,1115,I08,T13,S30,NC
E1767,1115,I08,T13,S30,F
E1910,1115,I08,T13,S30,A
E1942,1115,I08,T13,S30,NC
E1948,1115,I08,T13,S30,WU
E1962,1115,I08,T13,S30,C
E1990,1115,I08,T13,S30,A
E2015,1115,I08,T13,S30,C
E2038,1115,I08,T13,S30,CR
E2114,1115,I08,T13,S30,A
E2151,1115,I08,T13,S30,C
E2328,1115,I08,T13,S30,A
E2374,1115,I08,T13,S30,A
E2526,1115,I08,T13,S30,W
E2541,1115,I08,T13,S30,CR
E2543,1115,I08,T13,S30,NC
E2547,1115,I08,T13,S30,CR
E2561,1115,I08,T13,S30,A
E2562,1115,I08,T13,S30,A+
E2568,1115,I08,T13,S30,NC
E0526,1115,I08,T13,S31,B
E0842,1115,I08,T13,S31,A
E0941,1115,I08,T13,S31,W
E0966,1115,I08,T13,S31,WU
E1266,1115,I08,T13,S31,AUD
E1393,1115,I08,T13,S31,CR
E1434,1115,I08,T13,S31,A
E1548,1115,I08,T13,S31,NC
E1696,1115,I08,T13,S31,A
E1744,1115,I08,T13,S31,C
E1793,1115,I08,T13,S31,B
E1805,1115,I08,T13,S31,F
E1864,1115,I08,T13,S31,F
E1894,1115,I08,T13,S31,A
E1899,1115,I08,T13,S31,CR
E1908,1115,I08,T13,S31,W
E1913,1115,I08,T13,S31,F
E2169,1115,I08,T13,S31,WU
E2242,1115,I08,T13,S31,W
E2243,1115,I08,T13,S31,NC
E2329,1115,I08,T13,S31,CR
E2370,1115,I08,T13,S31,CR
E2381,1115,I08,T13,S31,A
E2383,1115,I08,T13,S31,C
E2401,1115,I08,T13,S31,W
E2413,1115,I08,T13,S31,C
E2529,1115,I08,T13,S31,B+
E2581,1115,I08,T13,S31,WD
E0036,1115,I02,T13,S34,CR
E0405,1115,I02,T13,S34,W
E0666,1115,I02,T13,S34,B
E0695,1115,I02,T13,S34,CR
E0883,1115,I02,T13,S34,NC
E0890,1115,I02,T13,S34,NC
E0923,1115,I02,T13,S34,A+
E0929,1115,I02,T13,S34,CR
E0931,1115,I02,T13,S34,CR
E1396,1115,I02,T13,S34,CR
E1545,1115,I02,T13,S34,A+
E1692,1115,I02,T13,S34,WU
E1717,1115,I02,T13,S34,A
E1749,1115,I02,T13,S34,A
E1873,1115,I02,T13,S34,WU
E1880,1115,I02,T13,S34,A
E1892,1115,I02,T13,S34,B+
E1946,1115,I02,T13,S34,B
E1954,1115,I02,T13,S34,C
E1955,1115,I02,T13,S34,CR
E2012,1115,I02,T13,S34,A
E2017,1115,I02,T13,S34,B
E2165,1115,I02,T13,S34,B
E2333,1115,I02,T13,S34,A
E2339,1115,I02,T13,S34,WU
E2351,1115,I02,T13,S34,CR
E2359,1115,I02,T13,S34,A
E2419,1115,I02,T13,S34,CR
E2420,1115,I02,T13,S34,B
E2434,1115,I02,T13,S34,B
E0067,1115,I28,T15,S03,WD
E0098,1115,I28,T15,S03,C
E0101,1115,I28,T15,S03,C
E0813,1115,I28,T15,S03,W
E0854,1115,I28,T15,S03,C
E1095,1115,I28,T15,S03,F
E1164,1115,I28,T15,S03,B
E1213,1115,I28,T15,S03,C
E1330,1115,I28,T15,S03,B
E1365,1115,I28,T15,S03,B
E1367,1115,I28,T15,S03,C
E1659,1115,I28,T15,S03,WD
E1664,1115,I28,T15,S03,WU
E1854,1115,I28,T15,S03,B
E1942,1115,I28,T15,S03,WU
E2163,1115,I28,T15,S03,C
E2169,1115,I28,T15,S03,F
E2189,1115,I28,T15,S03,W
E2259,1115,I28,T15,S03,B
E2605,1115,I28,T15,S03,A
E2642,1115,I28,T15,S03,WU
E2672,1115,I28,T15,S03,A
E2761,1115,I28,T15,S03,W
E2789,1115,I28,T15,S03,A
E2793,1115,I28,T15,S03,C
E0047,1115,I16,T15,S07,B
E0147,1115,I16,T15,S07,W
E0459,1115,I16,T15,S07,WN
E0984,1115,I16,T15,S07,C
E0998,1115,I16,T15,S07,WU
E1130,1115,I16,T15,S07,B
E1436,1115,I16,T15,S07,B
E1502,1115,I16,T15,S07,A
E1528,1115,I16,T15,S07,C
E1577,1115,I16,T15,S07,C
E1691,1115,I16,T15,S07,F
E1707,1115,I16,T15,S07,W
E1738,1115,I16,T15,S07,A
E1774,1115,I16,T15,S07,B
E1870,1115,I16,T15,S07,W
E1917,1115,I16,T15,S07,B
E2026,1115,I16,T15,S07,A
E2039,1115,I16,T15,S07,B
E2041,1115,I16,T15,S07,B
E2131,1115,I16,T15,S07,F
E2132,1115,I16,T15,S07,W
E2300,1115,I16,T15,S07,A
E2371,1115,I16,T15,S07,A
E2783,1115,I16,T15,S07,A
E0109,1115,I12,T16,S10,W
E0334,1115,I12,T16,S10,W
E0536,1115,I12,T16,S10,A
E0820,1115,I12,T16,S10,A
E0921,1115,I12,T16,S10,C
E0922,1115,I12,T16,S10,B+
E0950,1115,I12,T16,S10,W
E1233,1115,I12,T16,S10,C+
E1291,1115,I12,T16,S10,C+
E1302,1115,I12,T16,S10,B
E1695,1115,I12,T16,S10,W
E1760,1115,I12,T16,S10,A-
E1791,1115,I12,T16,S10,F
E1863,1115,I12,T16,S10,C
E1865,1115,I12,T16,S10,F
E1920,1115,I12,T16,S10,F
E1936,1115,I12,T16,S10,C
E1938,1115,I12,T16,S10,C
E1957,1115,I12,T16,S10,B
E1980,1115,I12,T16,S10,W
E2010,1115,I12,T16,S10,B
E2022,1115,I12,T16,S10,C+
E2150,1115,I12,T16,S10,W
E2254,1115,I12,T16,S10,A-
E2316,1115,I12,T16,S10,B+
E2427,1115,I12,T16,S10,A
E2461,1115,I12,T16,S10,W
E2553,1115,I12,T16,S10,W
E2565,1115,I12,T16,S10,B
E2574,1115,I12,T16,S10,A
E0148,1115,I18,T16,S13,A
E0278,1115,I18,T16,S13,A
E0405,1115,I18,T16,S13,W
E0532,1115,I18,T16,S13,B
E0652,1115,I18,T16,S13,B
E0865,1115,I18,T16,S13,D+
E0911,1115,I18,T16,S13,WD
E1263,1115,I18,T16,S13,C+
E1316,1115,I18,T16,S13,B
E1554,1115,I18,T16,S13,C-
E1692,1115,I18,T16,S13,C
E1697,1115,I18,T16,S13,W
E1802,1115,I18,T16,S13,W
E1874,1115,I18,T16,S13,B
E2118,1115,I18,T16,S13,W
E2167,1115,I18,T16,S13,F
E2175,1115,I18,T16,S13,W
E2249,1115,I18,T16,S13,B+
E2403,1115,I18,T16,S13,C-
E2442,1115,I18,T16,S13,B-
E2482,1115,I18,T16,S13,W
E2502,1115,I18,T16,S13,WU
E2573,1115,I18,T16,S13,W
E2588,1115,I18,T16,S13,W
E2632,1115,I18,T16,S13,WU
E2716,1115,I18,T16,S13,F
E2718,1115,I18,T16,S13,A
E2758,1115,I18,T16,S13,C
E0211,1115,I20,T16,S20,D
E0252,1115,I20,T16,S20,WU
E0422,1115,I20,T16,S20,B-
E0944,1115,I20,T16,S20,C
E1006,1115,I20,T16,S20,C+
E1038,1115,I20,T16,S20,C+
E1096,1115,I20,T16,S20,C
E1326,1115,I20,T16,S20,C+
E1392,1115,I20,T16,S20,A-
E1406,1115,I20,T16,S20,A-
E1447,1115,I20,T16,S20,F
E1530,1115,I20,T16,S20,C+
E1568,1115,I20,T16,S20,F
E1624,1115,I20,T16,S20,C
E1648,1115,I20,T16,S20,A
E1698,1115,I20,T16,S20,C
E1723,1115,I20,T16,S20,F
E1893,1115,I20,T16,S20,W
E1907,1115,I20,T16,S20,C
E1908,1115,I20,T16,S20,B-
E2061,1115,I20,T16,S20,B-
E2095,1115,I20,T16,S20,C
E2115,1115,I20,T16,S20,D
E2146,1115,I20,T16,S20,C
E2170,1115,I20,T16,S20,C
E2247,1115,I20,T16,S20,F
E2380,1115,I20,T16,S20,F
E2415,1115,I20,T16,S20,C+
E2430,1115,I20,T16,S20,A-
E2761,1115,I20,T16,S20,C+
E0117,1115,I21,T16,S21,W
E0139,1115,I21,T16,S21,W
E0505,1115,I21,T16,S21,A-
E0935,1115,I21,T16,S21,WD
E0998,1115,I21,T16,S21,F
E1182,1115,I21,T16,S21,W
E1240,1115,I21,T16,S21,F
E1902,1115,I21,T16,S21,WU
E1951,1115,I21,T16,S21,F
E1960,1115,I21,T16,S21,WD
E2098,1115,I21,T16,S21,A-
E2105,1115,I21,T16,S21,F
E2148,1115,I21,T16,S21,F
E2231,1115,I21,T16,S21,A+
E2271,1115,I21,T16,S21,W
E2287,1115,I21,T16,S21,C
E2288,1115,I21,T16,S21,F
E2310,1115,I21,T16,S21,F
E2315,1115,I21,T16,S21,F
E2331,1115,I21,T16,S21,W
E2344,1115,I21,T16,S21,A
E2406,1115,I21,T16,S21,F
E2425,1115,I21,T16,S21,C
E2454,1115,I21,T16,S21,F
E2495,1115,I21,T16,S21,F
E2526,1115,I21,T16,S21,W
E2548,1115,I21,T16,S21,F
E2581,1115,I21,T16,S21,F
E2644,1115,I21,T16,S21,F
E2666,1115,I21,T16,S21,W
E0199,1115,I28,T16,S22,W
E0519,1115,I28,T16,S22,W
E1181,1115,I28,T16,S22,C
E1231,1115,I28,T16,S22,F
E1358,1115,I28,T16,S22,D
E1710,1115,I28,T16,S22,D
E1797,1115,I28,T16,S22,W
E2117,1115,I28,T16,S22,F
E2139,1115,I28,T16,S22,F
E2197,1115,I28,T16,S22,F
E2227,1115,I28,T16,S22,F
E2356,1115,I28,T16,S22,F
E2446,1115,I28,T16,S22,D
E2473,1115,I28,T16,S22,B
E2479,1115,I28,T16,S22,W
E2505,1115,I28,T16,S22,C
E2506,1115,I28,T16,S22,D
E2512,1115,I28,T16,S22,F
E2522,1115,I28,T16,S22,W
E2560,1115,I28,T16,S22,W
E2641,1115,I28,T16,S22,W
E2684,1115,I28,T16,S22,F
E2703,1115,I28,T16,S22,F
E2708,1115,I28,T16,S22,F
E2730,1115,I28,T16,S22,F
E2744,1115,I28,T16,S22,W
E2769,1115,I28,T16,S22,B
E2772,1115,I28,T16,S22,F
E2778,1115,I28,T16,S22,W
E0063,1115,I14,T16,S25,C-
E0217,1115,I14,T16,S25,WU
E0355,1115,I14,T16,S25,B-
E0433,1115,I14,T16,S25,C
E0439,1115,I14,T16,S25,A-
E0446,1115,I14,T16,S25,W
E0501,1115,I14,T16,S25,C+
E1467,1115,I14,T16,S25,C+
E1604,1115,I14,T16,S25,B-
E1727,1115,I14,T16,S25,B
E1780,1115,I14,T16,S25,B+
E1785,1115,I14,T16,S25,C-
E1824,1115,I14,T16,S25,B
E1829,1115,I14,T16,S25,A-
E1928,1115,I14,T16,S25,C
E2185,1115,I14,T16,S25,B-
E2190,1115,I14,T16,S25,B-
E2208,1115,I14,T16,S25,C+
E2336,1115,I14,T16,S25,F
E2396,1115,I14,T16,S25,B+
E2429,1115,I14,T16,S25,C+
E2485,1115,I14,T16,S25,F
E2508,1115,I14,T16,S25,W
E2509,1115,I14,T16,S25,B+
E2517,1115,I14,T16,S25,F
E2554,1115,I14,T16,S25,B
E2640,1115,I14,T16,S25,B-
E2748,1115,I14,T16,S25,B
E2749,1115,I14,T16,S25,F
E2750,1115,I14,T16,S25,A-
E0020,1115,I28,T16,S26,F
E1563,1115,I28,T16,S26,W
E1712,1115,I28,T16,S26,W
E1799,1115,I28,T16,S26,F
E1947,1115,I28,T16,S26,F
E2068,1115,I28,T16,S26,W
E2107,1115,I28,T16,S26,F
E2235,1115,I28,T16,S26,F
E2330,1115,I28,T16,S26,F
E2343,1115,I28,T16,S26,F
E2379,1115,I28,T16,S26,W
E2399,1115,I28,T16,S26,W
E2423,1115,I28,T16,S26,F
E2433,1115,I28,T16,S26,W
E2439,1115,I28,T16,S26,F
E2451,1115,I28,T16,S26,W
E2463,1115,I28,T16,S26,F
E2476,1115,I28,T16,S26,F
E2487,1115,I28,T16,S26,C
E2510,1115,I28,T16,S26,A
E2539,1115,I28,T16,S26,F
E2545,1115,I28,T16,S26,B
E2602,1115,I28,T16,S26,F
